,URL,title,text_leicht
203,https://www.mdr.de/nachrichten-leicht/leichte-sprache-mitteldeutschland-drogenscanner-in-gefaengnissen-100.html,In den mittel-deutschen Gefängnissen wird bald mit besonderen Geräten nach Drogen gesucht,"In den Gefängnissen gibt es oft viele Drogen. Das ist aber verboten. Deshalb werden:

    • Die Gefängnisse,    • die Gefängnis-Zellen,    • die Straftäter    • und die Mitarbeiter oft durchsucht.

Manche Drogen werden sehr schnell gefunden. Zum Beispiel:    • Cannabis    • oder Kokain.Diese Drogen werden von:    • Drogen-Spürhunden    • oder mit einem Schnell-Test für Drogen gefunden.

Aber bei einigen Drogen ist es oft schwerer. Zum Beispiel bei Drogen, die in Drogen-Laboren gemacht werden.Diese Drogen heißen: Künstliche Drogen.  Dazu werden verschiedene Gift-Stoffe zusammen-gemischt.Sie werden dann gekocht.  Daraus werden die künstlichen Drogen gemacht.Sie sind für die Menschen besonders gefährlich.

Um künstliche Drogen zu finden: Werden in mittel-deutschen Gefängnissen jetzt besondere Geräte benutzt. Diese Geräte heißen: Drogen-Scanner.

Jörn Patzak ist der Chef von dem Gefängnis in der Stadt Wittlich.Das ist eine Stadt im Bundes-Land Rheinland-Pfalz.Er hat gesagt: Wir haben bei einem Modell-Projekt mit-gemacht. In dem Model-Projekt wurden Drogen-Scanner benutzt. Damit haben wir nach künstlichen Drogen gesucht. So konnten wir diese Drogen schneller finden. Ich denke: Überall in den Gefängnissen sollten die Drogen-Scanner benutzt werden. Damit wir in Zukunft weniger Drogen-Probleme in den Gefängnissen haben."
204,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-pilzsaison-beginnt-expertentipps-100.html,Jetzt beginnt überall die Pilz-Saison,"Jana Colditz ist ehren-amtliche Pilz-Beraterin. Das bedeutet: Sie weiß ganz viel über Pilze.Sie wohnt im Land-Kreis Erz-Gebirge. Die Menschen können sie anrufen: Wenn sie Fragen zu Pilzen haben.

Denn jetzt beginnt überall die Pilz-Saison.Viele Menschen sind in den Wäldern unterwegs.Und sie sammeln dort Pilze.

Aber Pilze können gefährlich sein. Denn es gibt auch viele giftige Pilze. Die Menschen können davon krank werden. Oder sie können sogar sterben. Wenn sie die giftigen Pilze essen.

Manche Menschen kennen sich nicht so gut mit Pilzen aus. Aber sie sammeln trotzdem Pilze. Für diese Menschen gibt es Handy-Apps.Die Menschen müssen ein Handy-Foto von dem Pilz machen. Dann können diese Handy-Apps ungefähr sagen: Ob ein Pilz giftig ist. Oder ob die Menschen den Pilz essen können.

Angelika Tauscher ist auch Pilz-Beraterin. Sie sagt: Diese Handy-Apps für Pilze sind schlecht. Denn oft sagen sie den Menschen falsche Sachen über die Pilze. Das kann sehr gefährlich sein.

Jana Colditz sagt: Wenn die Menschen nicht genau über die Pilze Bescheid wissen:Dann sollten sie die Pilze auch nicht essen. Denn die Gesundheit ist das Wichtigste."
205,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen--simson-ausfahrt-nicht-angemeldet-von-polizei-gestoppt-100.html,Die Polizei hat in Memmendorf viele Menschen mit Mopeds an-gehalten,"Im Bundes-Land Sachsen gibt es die Stadt: Oederan.Das wird so aus-gesprochen: Öh de ran.Ein Orts-Teil von Oederan heißt: Memmendorf.Dort sind gestern sehr viele Menschen mit ihren Mopeds gefahren.

Was genau passiert ist

Ungefähr 80 Menschen sind mit ihren Mopedsin einer Kolonne durch Memmendorf gefahren.Einige Menschen haben mit ihren Mopeds selbst Straßen gesperrt.Das durften sie aber nicht machen.Und die Kolonne war nicht an-gemeldet.Das bedeutet:Die Menschen haben nicht bei der Polizei Bescheid gesagt,dass sie zusammen in einer Kolonne fahren.

Die Kolonne ist dann weiter in den Ort Hausdorf gefahren.Dort wurde sie dann von der Polizei an-gehalten.58 Menschen und ihre Mopeds wurden kontrolliert.Dabei hat die Polizei mehrere Verstöße gefunden:    • 1 Jugendlicher hatte keinen Führer-Schein für sein Moped.      Der Jugendliche ist 14 Jahre alt.    • 2 Menschen hatten ihre Mopeds um-gebaut,      damit sie schneller fahren können.    • Bei mehreren Mopeds waren die Lenker um-gebaut.    • Und manche Mopeds hatten keinen Rück-Spiegel.      Das ist gefährlich.

Einige Menschen sind dann vor der Polizei geflohen.Sie sind mit ihren Mopeds über Felder und Wiesen weg-gefahren.Deshalb konnte die Polizeidiese Menschen nicht kontrollieren.

Alle Menschen aus der Kolonne wurden jetzt angezeigt:Weil sie sich nicht an die Straßen-Verkehrs-Ordnung gehalten haben.Das bedeutet:Die Menschen können vielleicht eine Strafe bekommen."
206,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-qualitaet-der-gewaesser-schlecht-100.html,Den Flüssen und Bächen in Sachsen geht es schlecht,"Im Bundes-Land Sachsen gibt es das Landes-Amt für Umwelt, Landwirtschaft und Geologie.Dort wurde heraus-gefunden:Bei vielen Flüssen und Bächen ist das Wasser nicht gut.Und es können nur wenige Tiere in dem Wasser leben.

Viele Flüsse und Bäche sind ein-gemauert.Oder sie fließen durch Rohre unter der Erde.Das ist nicht gut für das Wasser.Deshalb sollen jetzt viele Rohre auf-gemacht werden.Dann fließen wieder mehr kleine Flüsse und Bächeüber der Erde.Das ist auch dann gut,wenn es im Sommer sehr heiß und trocken ist.

Die Tauschke ist ein Bachin der Nähe von der Stadt Oschatz.Auch dieser Bach fließt durch Rohre unter der Erde.Aber das soll jetzt anders werden.Mit Baggern wird ein breiter Graben gemacht.Und die Rohre werden auf-gemacht.Dann kann die Tauschke wieder über der Erde fließen.Und es sollen Sträucher und Bäumeneben dem Bach gepflanzt werden.In schwerer Sprache heißt das: Re-naturieren.Das wird so aus-gesprochen: re na tu rie ren

Felix Ekardt ist ein Vorsitzender vom BUND.Er hat gesagt:Re-naturierung ist wichtig.Aber es muss auch noch mehr gemacht werden,damit das Wasser besser wird.Zum Beispiel:    • Auf Feldern muss weniger Dünger benutzt werden.    • Und es darf nicht mehr so viele Pestizide geben.Denn diese Sachen fließen mit dem Regenin Flüsse und Bäche.Das ist sehr schlecht für das Wasser.

Von der EU gibt es bestimmte Regeln.Sie heißen: Wasser-Rahmen-Richtlinien.Dabei geht es darum,wie Flüsse und Bäche sein müssen.Sachsen wollte bis zum Jahr 2015 viel davon machen.Aber das hat nicht geklappt.Jetzt muss alles bis zum Jahr 2027 gemacht werden.Viele Flüsse und Bäche sollen re-naturiert werden.Und das Wasser soll besser werden.Wenn Sachsen das nicht schafft:Dann muss Sachen Geld-Strafen bezahlen."
207,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-angriff-auf-gefluechtete-in-sebnitz-100.html,In Sebnitz wurden geflüchtete Menschen angegriffen,"Sebnitz ist eine Stadt im Bundes-Land Sachsen.Dort ist am Samstag-Abend etwas passiert:Mehrere maskierte Täter sind in ein Wohn-Haus eingebrochen.Dort haben sie dann mehrere Menschen angegriffen.

Was genau an dem Samstag-Abend passiert ist

In dem Wohn-Haus wohnen mehrere geflüchtete Menschen.Das ist zum Beispiel eine Familie aus dem Land: Afghanistan.Zu der Familie gehören auch 2 Jugendliche.Sie sind 16 Jahre und 18 Jahre alt.

Die 2 Jugendlichen sindin den Flur vom Wohn-Haus runter-gegangen:Weil sie unten die maskierten Täter gehört haben.1 maskierter Täter hat danndie 2 Jugendlichen mit einer Stange angegriffen.Dabei hat er rassistische Sprüche gerufen.

Der Staats-Schutz sucht jetzt nach den maskierten Tätern

Der Staats-Schutz in der Stadt Dresden ermittelt jetzt.Er muss heraus-finden:    • Wer die maskierten Täter sind.    • Und was sie genau gemacht haben.

Am Montag hat der Staats-Schutz gesagt:Es gibt einen Verdächtigen.Das ist ein Mann aus Deutschland.Er ist 20 Jahre alt.Dieser Mann hat vielleicht bei dem Einbruch mit-gemacht.Und er hat vielleicht die 2 Jugendlichen angegriffen.

Der Mann hat den Einbruchzusammen mit 3 anderen Menschen gemacht.Deshalb ermittelt der Staats-Schutz jetzt weiter.Er muss auch die anderen Verdächtigen finden."
208,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-mohnernte-in-sachsen-angelaufen-100.html,In Sachsen hat die Mohn-Ernte angefangen,"Im Bundes-Land Sachsen gibt es immer mehr Bauern,die Mohn-Pflanzen auf ihren Feldern anbauen.Jetzt hat die Mohn-Ernte angefangen.Das bedeutet:Die Mohn-Pflanzen sind fertig gewachsen.Deshalb holen die Bauern die Mohn-Pflanzen von den Feldern.

Die Mohn-Pflanzen haben viele kleine Körner.Die Bauern verkaufen diese Körnerzum Beispiel an die Bäckereien.Dort werden damit Mohn-Brötchen gebacken.

Warum viele Bauern gerne Mohn-Pflanzen anbauen

Die Mohn-Pflanzen können gut dort wachsen:    • Wo es trocken ist.    • Und wo viel die Sonne scheint.Und die Mohn-Pflanzen machen den Boden besser.Das bedeutet:In Zukunft können auch andere Pflanzenbesser auf dem Boden wachsen.

Die Bauern brauchen eine besondere Genehmigung

In Mohn-Pflanzen ist Morphin.Das wird so aus-gesprochen: Mor fien.Das ist ein besonderer Stoff.Daraus können die Menschen zum Beispiel diese Sachen machen:    • Schmerz-Mittel    • oder Drogen.Deshalb brauchen die Bauern eine besondere Genehmigung,wenn sie Mohn-Pflanzen anbauen wollen.Und sie dürfen nur Mohn-Pflanzen anbauen,in denen nur wenig Morphin drin ist."
209,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-sportler-feiern-vierzig-jahre-leipzig-triathlon-100.html,In Leipzig haben am Wochenende viele Sportler den 40. Triathlon gefeiert,"Triathlon ist ein Sport:Bei dem die Sportler 3 verschiedene Sport-Arten machen müssen.     • Schwimmen,    • Rad-Fahren    • und Laufen.

Am Wochenende haben sich sehr viele Triathlon-Fans am Kulkwitzer See getroffen. Der See ist in der Nähe von der Stadt Leipzig. Dort war der 40. Leipzig-Triathlon.

Seit dem Jahr 1984 gibt es den Triathlon am Kulkwitzer See.Für den 40. Leipzig-Triathlon wurden auch die Gewinner vom vorigen Jahr eingeladen. Sie sollten den Start-Schuss geben.Denn der 40. Triathlon ist etwas Besonderes.Es ist ein Jubiläums-Triathlon.

In diesem Jahr war der Triathlon 2 Tage lang. 1 Tausend 600 Sportler hatten sich zum 40. Leipzig-Triathlon angemeldet.Und viele Triathlon-Fans waren dabei. Sie haben die Sportler anfeuert. Das bedeutet: Die Fans haben geklatscht.Und sie haben den Sportlern immer wieder zugerufen: Dass sie weiter-machen sollen.

Andreas Voigt ist der Chef vom Sächsischen Triathlon-Verband. Er hat gesagt: Den Leipzig-Triathlon gibt es schon sehr lange. Viele Menschen kennen ihn.Damit so eine Veranstaltung gut wird:Müssen viele verschiedene Gruppen mithelfen. Zum Beispiel:     • Der Triathlon-Verband,     • die Vereine    • und die Sportler.

8 Kampf-Richter waren bei dem Triathlon auch dabei. Sie haben auf-gepasst:Dass die Sportler alles richtig machen. Alle zusammen haben geholfen: Dass der 40. Leipzig-Triathlon ein großes Fest wird."
210,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-brand-supermarkt-radeberg-feuerwehr-schaden-100.html,In Radeberg ist ein Supermarkt abgebrannt,"Am Donnerstag-Morgen hat es in der Stadt Radeberg gebrannt. Deshalb haben mehrere Menschen um 9 Uhr die Feuerwehr angerufen.

Die Feuerwehr-Leitstelle Ost-Sachsen hat der Presse später gesagt:In Radeberg hat ein Supermarkt gebrannt.Viele Feuerwehren haben dabei geholfen den Brand zu löschen. Zum Beispiel:     • Die Feuerwehren aus Radeberg    • und die Feuerwehren aus den Gemeinden,       die es um Radeberg herum gibt. 100 Einsatz-Kräfte waren bei dem Einsatz dabei.

Nach 3 Stunden hatten sie das Feuer unter Kontrolle. Das bedeutet:Das Feuer konnte nicht noch mehr Gebäude kaputt machen. Zum Beispiel: Häuser, die in der Nähe standen. Am Abend war das Feuer dann gelöscht.

Donnerstag-Nacht musste die Feuerwehr aber noch einmal zu dem Supermarkt fahren. Denn mehrere Glut-Nester hatten wieder angefangen zu brennen.Die Feuerwehr hat die Glut-Nester dann gelöscht. Und in der Nacht haben Feuerwehr-Männer Brand-Wache gehalten. Das bedeutet: Einige Feuerwehr-Männer sind bei dem abgebrannten Supermarkt geblieben. Sie haben auf-gepasst, dass es dort nicht wieder anfängt zu brennen."
211,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-deutsche-bahn-zug-fahren-ice-ausfall-chaos-100.html,Bei der Bahn gab es Probleme mit einem ICE,"Am Mittwoch sollte ein ICEaus dem Land Schweiz nach Berlin fahren.Aber der ICE blieb um 21:00 Uhr bei Bad Lauchstädt stehen.Das ist eine Stadt in dem Bundes-Land Sachsen-Anhalt.Dort mussten die Fahrgäste lange warten.Dann wurden sie mit einem anderen ICE in die Stadt Leipzig gebracht.Die Fahrgäste sind erst um 00:00 Uhr in Leipzig an-gekommen.Der ICE hatte also 3 Stunden Verspätung.

Das war ein Problem für die Fahrgäste,die in Leipzig umsteigen wollten.Denn viele andere Züge waren schon weg-gefahren.Die Mitarbeiter haben dann Taxis für die Fahrgäste gerufen.Und sie haben einen Ersatz-Bus gerufen.Der Ersatz-Bus sollte die Fahrgäste in die Stadt Dresden bringen.Aber er kam erst um 1:30 Uhr in der Nacht.Deswegen waren die Fahrgäste wahrscheinlich nicht vor 4:00 Uhr in Dresden.

Lukas Iffländer ist ein Sprecher bei dem Verband: Pro Bahn.Er hat gesagt:Bei der Deutschen Bahn gibt es oft Probleme.Dabei kommt vieles durcheinander.Für solche Probleme muss es schnellere Lösungen geben.Es müssten zum Beispiel immer Ersatz-Züge da sein."
212,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-dhl-klimaaktivisten-gericht-vergleich-100.html,Die Klima-Aktivisten sollen nur einen Teil von dem Schaden von der DHL bezahlen,"Im Juli vom Jahr 2021 haben Klima-Aktivisten auf dem Flughafen Leipzig-Halle demonstriert. Sie haben sich auf die Straße zum Logistik-Zentrum von der DHL gesetzt. Deshalb konnten die LKWs von der DHL dort nicht durch-fahren.Und es gab einen LKW-Stau.

Die DHL hat der Presse gesagt: Viele Flugzeuge konnten erst sehr spät beladen werden.Deshalb konnten sie zu spät starten. Und manche Anschluss-Flüge wurden verpasst. Das bedeutet:     • Die Briefe    • und Warenkonnten nicht pünktlich in andere Flugzeuge gebracht werden. Deshalb sind die Sachen längere Zeit auf dem Flughafen Leipzig-Halle stehen geblieben. Das alles hat sehr viel Geld gekostet.Deshalb hatte die DHL jetzt einen großen Schaden.

Jetzt hat die DHL den Klima-Aktivisten ein Angebot gemacht. Sie müssen nur einen Teil von dem Schaden bezahlen. Die DHL will auf viel Geld verzichten.

Die DHL will: Die Klima-Aktivisten sollen als Strafe bei einem Aufforstungs-Betrieb und Natur-Schutz-Betrieb arbeiten.Dort sollen sie 80 Stunden arbeiten. Wenn die Klima-Aktivisten das nicht machen wollen: Dann müssen sie eine Geld-Strafe bezahlen.Sie sollen 15 Euro für jede Stunde bezahlen, die sie nicht arbeiten. Das bedeutet: Sie sollen 80 mal 15 Euro bezahlen. Die Geld-Strafe sind dann 1.200 Euro."
213,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-dresden-granate-fund-100.html,Angler haben eine Granate in der Elbe gefunden,"Die Elbe ist ein Fluss.Er fließt zum Beispiel durch die Stadt Dresden.In Dresden gibt es das Terrassen-Ufer an der Elbe.Und dort haben Angler am Dienstag mehrere Dinge im Wasser gefunden.

Die Angler haben eine Granate aus dem Wasser geholt.Danach haben sie die Polizei gerufen.Die Polizei kam zusammen mit dem Kampfmittel-Beseitigungs-Dienst.Das Sind Fach-Leute.Sie kennen sich zum Beispiel gut mit diesen Sachen aus:    • Waffen,    • Bomben,    • und Granaten.

Die Fach-Leute haben sich die Granate angesehen.Dabei haben sie heraus-gefunden:Es ist eine Granate aus dem 2. Weltkrieg.Aber die Granate hat keinen Zünder mehr.Das bedeutet:Sie kann nicht mehr so leicht explodieren.

Die Fach-Leute haben die Granate mit-genommen.Sie kommt in eine Kampfmittel-Beseitigungs-Anlage.Dort wird die Granate aus-einander gebaut.Damit sie nicht mehr gefährlich ist."
214,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-sachsen-ausbau-wind-energie-100.html,In Thüringen und Sachsen gibt es noch wenig Wind-Energie,"In Deutschland soll es in den nächsten Jahrenviel mehr Wind-Energie geben.Und bis zum Jahr 2030 soll fast der ganze Stromaus erneuerbaren Energien kommen.Deshalb werden in Deutschland jetzt zum Beispielauch mehr Windräder gebaut.

In den Bundes-Ländern Thüringen und Sachsengibt es bis jetzt noch sehr wenig Wind-Energie.Und es werden auch zu wenige Windräder gebaut.Das bedeutet:Es kann nicht mehr Wind-Energie gemacht werden.

Ramona Rothe arbeitet bei der Energie-Firma: TheGA.Sie hat gesagt:In Thüringen wurde in diesem Jahr noch kein neues Windrad gebaut.Dort gibt es nur sehr alte Pläne von den Kommunen:Auf denen es nicht genug Platz für neue Windräder gibt.Deshalb haben die Menschen keine neuen Windräder gebaut.

Aber Ramona Rothe denkt auch:In diesem Jahr und im nächsten Jahr werden bestimmt noch neue Windräder gebaut werden.Dafür wird jetzt aber noch die Genehmigung gebraucht.In der nächsten Zeit sollen aber wahrscheinlich 17 Genehmigungenfür 80 Windräder geschrieben werden.Und dann können diese neuen Windräder bald gebaut werden.

Das Energie-Ministerium in Sachsen hat im letzten Jahr bestimmt:In Sachsen soll es mehr Wind-Energie geben.Dafür sollen bis zum Jahr 2027 alle Plätze bestimmt werden:Auf denen die neuen Windräder gebaut werden sollen.Und dann sollen dort die Windräder auch gebaut werden.

In den letzten Monaten wurden in Sachsen aber 3 Windräder ab-gebaut:Weil sie schon alt waren.Dafür wurden aber noch keine neuen Windräder gebaut.Das bedeutet:Es gibt jetzt noch weniger Windräder in Sachsen.Und das ist nicht gut:Weil es so zu wenig Wind-Energie in Sachsen gibt."
215,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-dresden-protest-reinigungskraefte-100.html,In Dresden haben Reinigungs-Kräfte protestiert,"In der Stadt Dresden gab es am Montag einen Protest.30 Reinigungs-Kräfte haben sich dafür getroffen.Sie haben zusammen die Augustus-Brücke gefegt.Damit wollen sie zeigen:Reinigungs-Kräfte müssen mehr Geld für ihre Arbeit bekommen.

Viele Sachen sind jetzt teurer geworden.Deshalb gibt es auch für verschiedene Menschen mehr Geld.Jetzt wollen auch Reinigungs-Kräfte mehr Geld bekommen.Sie sagen:Reinigungs-Kräfte bekommen nur wenig Geld.Und viele können nicht mehr alles bezahlen,was sie jeden Tag brauchen.Deshalb muss es für Reinigungs-Kräfteeine Inflations-Prämie geben.Und ab dem Jahr 2024 muss es Jahres-Sonder-Zahlungen geben."
216,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-niedrigwasser-elbe-weisse-flotte-100.html,Die Schiffe von der Weißen Flotte fahren auch bei Niedrig-Wasser noch in der Elbe,"Im Bundes-Land Sachsen ist die Stadt Dresden.Dort fließt der Fluss: Elbe.Und auf diesem Fluss fahren jedes Jahrdie Schiffe von der Firma: Weiße Flotte.Auch in diesem Jahr fahren die Schiffe noch.Aber sie können nicht mehr auf dem ganzen Fluss fahren:Denn in der Elbe ist nur noch wenig Wasser drin.Das bedeutet:Es ist Niedrig-Wasser in der Elbe.

Jochen Haubold ist der nautische Leiter bei der Weißen Flotte.Er hat gesagt:Jetzt ist zu wenig Wasser in der Elbe.Deshalb fahren nur noch 2 Schiffe bei Dresden:    • Zwischen dem Terrassen-Ufer    • und der Brücke: Blaues Wunder.Aber auf den Schiffen dürfen nur noch wenige Menschen mit-fahren.Denn wenn mehr Menschen auf dem Schiff mit-fahren:Dann wird das Schiff zu schwer.Und dann kann das Schiff nicht mehr auf der Elbe fahren.

Bis jetzt sind die Schiffe noch auf anderen Streckenvon der Elbe gefahren.Zum Beispiel:    • Von Pirna bis in die Sächsische Schweiz    • oder von Dresden bis nach Meißen.Aber dort können die Schiffe auch nicht mehr fahren.Denn auf diesen Strecken gibt es überall Niedrig-Wasser in der Elbe.

Am Dienstag soll wieder mehr Wasser in der Elbe fließen.Denn der Fluss kommt aus dem Land Tschechien.Und dort wollen die Menschen mehr Wasserbei den Stau-Mauern durchlassen.So gibt es mehr Wasser im Fluss.Denn es soll in den nächsten Tagen nicht regnen.Das bedeutet:In der Elbe kann es nicht mehr Wasser durch Regen geben.

Jochen Haubold hat auch gesagt:In den nächsten Tagen muss der Wasser-Stand in der Elbeimmer wieder geprüft werden.Denn dann kann auch bestimmt werden:Ob die Schiffe wieder auf der Elbe fahren können.Nur die Fahrten durch die Stadt können auch weiter gemacht werden.Da dürfen dann nur nicht so viele Menschen mit-fahren.

Jochen Haubold wünscht sich jetzt aber auch:Ab Mittwoch sollen die Schiffe wiederzwischen Pirna und Bad Schandau fahren können.Denn das wäre sehr gut für die Firma."
217,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-zwickau-simsontreffen-rechte-parolen-polizei-ermittelt-100.html,Auf einem Treffen in der Stadt  Zwickau haben 4 Menschen verbotene Sprüche gerufen,"Am Wochenende war ein großes Treffen in der Stadt Zwickau. Dort haben sich viele Simson-Liebhaber getroffen. Simson war eine Firma in der Stadt Suhl. Die Firma hat Zwei-Räder gebaut. Zum Beispiel:     • Mopeds    • und Motor-Roller. Diese Zwei-Räder waren in der ehemaligen DDR sehr bekannt.

Sonnabend-Nacht wurden auf dem Simson-Treffen verbotene Sprüche gerufen. Und es wurden verbotene Zeichen gezeigt.

Zum Beispiel:     • Sieg Heil    • oder der Hitler-Gruß.Das ist in Deutschland verboten. Denn diese Sprüche haben viele Menschen in der Nazi-Zeit gerufen. Und die Zeichen waren auf Fahnen und Schildern zu sehen. Mitarbeiter von einem Sicherheits-Dienst haben die verbotenen Sprüche gehört. Sie haben die Polizei gerufen.

Jetzt ermittelt die Polizei gegen 4 Tat-Verdächtigte. Das sind 3 Männer und 1 Frau. Die 4 Menschen werden vielleicht bestraft:Weil sie die verbotenen Sprüche gerufen haben. Und weil sie verbotene Zeichen gezeigt haben."
218,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-flugverkehr-dresden-leipzig-halle-nicht-auf-vorkrisenniveau-100.html,Bei den Flughäfen Dresden und Leipzig-Halle fliegen nicht mehr so viele Menschen,"In den letzten 3 Jahren konnten die Menschennicht so oft mit Flugzeugen fliegen.Denn sie sollten sich nicht mit dem Corona-Virus anstecken.Deshalb waren nicht so viele Menschen bei den Flughäfen.Und viele Flugzeuge waren nicht so voll:Wie vor der Corona-Krise.

Im Bundes-Land Sachsen gibt es mehrere Flughäfen.Zum Beispiel:    • Der Flughafen Dresden    • und der Flughafen Leipzig-Halle.In den letzten Jahren sind dortauch nur wenige Menschen geflogen.Jetzt können wieder mehr Menschen bei diesen Flughäfen fliegen.Aber bei den beiden Flughäfenfliegen immer noch nicht so viele Menschen:Wie vor der Corona-Krise.

Uwe Schuhart ist ein Flughafen-Sprecher in Sachsen.Er hat gesagt:Die Menschen machen jetzt weniger Inlands-Flüge.Sie benutzen vielleicht lieber Busse und Bahnen.Oder sie machen wichtige Termine jetzt im Internet.Denn so müssen sie nicht für einen Termin mit einem Flugzeugvon einer Stadt in die andere Stadt fliegen.

Das hat Alexander Klay gesagt

Alexander Klay arbeitetbeim Verband der Deutschen Luftverkehrs-Wirtschaft.Er hat gesagt:Beim Flughafen Dresden fliegen besonders wenige Menschen.Denn die Stadt Dresden ist sehr nah bei der Grenzezum Land Tschechien.

Alexander Klay hat auch gesagt:Viele Flug-Gesellschaften fliegen liebervon einem Flughafen in Tschechien.Denn das kostet für sie weniger Geld als die Flughäfen in Deutschland.Und wenn die Flug-Gesellschaften in Tschechien sind:Dann müssen auch die Menschen von Tschechien fliegen.Und dann benutzen sie die Flughäfen in Deutschland weniger."
219,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-chemnitz-baerbock-klitschko-vollsperrung-100.html,In Chemnitz sind am Freitag einige Straßen gesperrt,"Chemnitz ist eine Stadt im Bundes-Land Sachsen.Dort ist am Freitag eine besondere Veranstaltung.Dabei diskutieren verschiedene Menschen über ein Thema.Das Thema ist: Der Ukraine-Krieg.Bei der Veranstaltung werden einige bekannte Menschen dabei sein.Zum Beispiel:    • Anna-Lena Baerbock      Sie ist die Außen-Ministerin vom Land Deutschland.      Und sie ist in der Partei: Die Grünen.    • Und Wladimir Klitschko      Er ist der Bruder von Vitali Klitschko.      Vitali Klitschko ist der Bürger-Meister       von der Stadt Kiew im Land Ukraine.

Wegen der Veranstaltung sind am Freitag einige Straßen in Chemnitz gesperrt.Die Sperrung ist zwischen den Straßen:    • Lise-Meitner-Straße    • und Werner-Seelenbinder-Straße.Die Stadt-Verwaltung von Chemnitz hat gesagt:Die Sperrung ist von 16 Uhr bis 20 Uhr.

Die Straßen sind dann zum Beispiel gesperrt für:    • Fußgänger,    • Fahrrad-Fahrer,    • Auto-Fahrer    • Und Busse

Für die Autos und die Busse gibt es Umleitungen.Ein Mitarbeiter von den Verkehrs-Betrieben in Chemnitz hat gesagt: Die Bus-Linie 82 fährt an diesem Tag einen anderen Weg.Und sie fährt zu anderen Uhrzeiten.Darüber können sich die Menschen im Internet informieren.Das können sie hier tun: https://www.cvag.de/"
220,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-gendern-verboten-durch-kultusministerium-100.html,Das Kultus-Ministerium in Sachsen verbietet das Gendern,"Über das Gendern wird seit einiger Zeit oft diskutiert in Deutschland. Manchen Menschen finden es gut,wenn sie in Texten sehen können: Es sind immer Männer und Frauen gemeint.Und manche Menschen finden das schlecht.

Für das Gendern werden bestimmte Zeichen benutzt. Diese Zeichen heißen: Gender-Zeichen.Zum Beispiel:    • Der Gender-Stern.       Der sieht so aus: *    • Der Doppelpunkt.       Der sieht so aus: :    • Oder das Binnen-I.       Das bedeutet: In einem Wort wird 1 Buchstabe groß geschrieben.        Zum Beispiel:        • Freund oder Freundin wird dann so geschrieben: FreundInnen.       • Lehrer oder Lehrerinnen wird dann so geschrieben: LehrerInnen.       • Oder Studenten und Studentinnen wird dann so geschrieben:         StudentInnen.

Manche Menschen sagen: Gendern ist sprachlich nicht richtig. Das bedeutet: Die Menschen schreiben dann falsches Deutsch. Oder sie sprechen falsches Deutsch. Denn für die deutsche Sprache gibt es viele Regeln. Die sind in dem Regelbuch für deutsche Recht-Schreibung auf-geschrieben.

Das Kultus-Ministerium sagt dazu: Texte müssen barriere-frei sein. Das bedeutet: Alle Menschen müssen die Texte verstehen können. Auch Menschen, die Probleme mit dem Lesen haben. Oder die manchmal nicht so gut verstehen können:Welche Infos in einem Text auf-geschrieben sind. In schwerer Sprache heißt das: Diese Menschen haben Probleme mit dem Text-Verständnis.

Jetzt hat das Kultus-Ministerium einen Erlass geschrieben. Das ist ein wichtiges Papier. In dem Erlass steht: Für die Verwaltung und das Schul-Amt ist das Gendern in verboten. Wenn sie etwas auf-schreiben.

Zum Beispiel:     • In Briefen,    • Bescheiden    • oder Texten fürs Internet.Aber auch Vereine,    • Stiftungen    • und Verbände dürfen nicht mehr gendern. Wenn sie mit dem Kultus-Ministerium zusammen-arbeiten. Und gemeinsam:    • Infos,    • Texte    • oder Briefe schreiben.

Das könnte für die Vereine und viele Organisationen ein großes Problem sein. Denn sie sagen:Wir wollen die Inklusion von allen Menschen.Und wir wollen keinen Menschen diskriminieren.Das bedeutet:Wir wollen unsere Texte für alle Menschen schreiben.Deshalb möchten wir gern gendern.Aber das dürfen wir jetzt nicht mehr."
